"COMID","Longitude","Latitude","dataset_source"
NA,-80.63812222,24.91786389,"Camacho_2024"
NA,-80.58759889,24.95228056,"Camacho_2024"
NA,-81.45413472,24.66185389,"Camacho_2024"
16745727,-80.39193083,25.15622694,"Camacho_2024"
16745719,-80.40280833,25.12500694,"Camacho_2024"
16745745,-80.4418575,25.09861278,"Camacho_2024"
16745423,-80.407015,25.12429111,"Camacho_2024"
18257643,-81.53638889,30.75888889,"Camacho_2024"
18257643,-81.53888889,30.76638889,"Camacho_2024"
18257817,-81.54833333,30.72083333,"Camacho_2024"
18257559,-81.53,30.63416667,"Camacho_2024"
18253163,-81.52027778,30.5725,"Camacho_2024"
18257539,-81.45722222,30.69,"Camacho_2024"
18257985,-81.46666667,30.66944444,"Camacho_2024"
18253185,-81.47361111,30.61472222,"Camacho_2024"
18257539,-81.43972222,30.66916667,"Camacho_2024"
18257983,-81.45972222,30.67722222,"Camacho_2024"
18257211,-81.46472222,30.66222222,"Camacho_2024"
18253125,-81.46916667,30.61638889,"Camacho_2024"
18252891,-81.66455556,30.58925,"Camacho_2024"
18253163,-81.52213889,30.56575,"Camacho_2024"
18261963,-81.48222222,30.64497222,"Camacho_2024"
18257759,-81.68355556,30.74188889,"Camacho_2024"
18252709,-81.57075,30.62905556,"Camacho_2024"
18258889,-82.01861111,30.52377778,"Camacho_2024"
18257539,-81.44022222,30.66880556,"Camacho_2024"
18257971,-81.47469444,30.67322222,"Camacho_2024"
18257983,-81.45994444,30.67697222,"Camacho_2024"
18257079,-81.72536111,30.73461111,"Camacho_2024"
18257825,-81.62394444,30.72305556,"Camacho_2024"
18258727,-82.06672222,30.55169444,"Camacho_2024"
18258009,-81.48955556,30.64341667,"Camacho_2024"
18252795,-81.53627778,30.5495,"Camacho_2024"
18257987,-81.48519444,30.66272222,"Camacho_2024"
18258621,-82.03919444,30.72002778,"Camacho_2024"
18260311,-82.13413889,30.36233333,"Camacho_2024"
18252767,-81.58811111,30.57877778,"Camacho_2024"
18258867,-82.04516667,30.57122222,"Camacho_2024"
18257753,-81.73366667,30.75105556,"Camacho_2024"
18257737,-81.96991667,30.78408333,"Camacho_2024"
18258745,-82.23380556,30.55425,"Camacho_2024"
18258611,-82.07058333,30.72325,"Camacho_2024"
18258575,-82.02416667,30.78336111,"Camacho_2024"
18257665,-81.84036111,30.78644444,"Camacho_2024"
18257665,-81.80633333,30.79025,"Camacho_2024"
18257679,-81.53861111,30.73338889,"Camacho_2024"
NA,-81.44146,30.59934,"Camacho_2024"
478405,-86.4893,30.4024,"Camacho_2024"
478941,-86.4829,30.4059,"Camacho_2024"
478407,-86.4752,30.3955,"Camacho_2024"
477061,-86.496,30.5173,"Camacho_2024"
477063,-86.4889,30.5088,"Camacho_2024"
477065,-86.4895,30.5018,"Camacho_2024"
478921,-86.5914,30.4634,"Camacho_2024"
478921,-86.5873,30.4557,"Camacho_2024"
478369,-86.61432,30.45162,"Camacho_2024"
478909,-86.6367,30.4312,"Camacho_2024"
800907,-86.6063,30.4024,"Camacho_2024"
800909,-86.705007,30.407914,"Camacho_2024"
NA,-86.68972,30.406189,"Camacho_2024"
NA,-86.637446,30.40528,"Camacho_2024"
476583,-86.48822222,30.52108333,"Camacho_2024"
476991,-86.51016667,30.52308333,"Camacho_2024"
477061,-86.49563889,30.51708333,"Camacho_2024"
477063,-86.48758333,30.50772222,"Camacho_2024"
477065,-86.48952778,30.50166667,"Camacho_2024"
477059,-86.489371,30.5197,"Camacho_2024"
477065,-86.489226,30.501788,"Camacho_2024"
478985,-86.487139,30.496792,"Camacho_2024"
478839,-86.600323,30.429996,"Camacho_2024"
478839,-86.600342,30.429342,"Camacho_2024"
800911,-86.715364,30.408832,"Camacho_2024"
800907,-86.66736,30.408407,"Camacho_2024"
478927,-86.59583333,30.47472222,"Camacho_2024"
478333,-86.58527778,30.48027778,"Camacho_2024"
897929,-86.65091667,30.68055556,"Camacho_2024"
897967,-86.75855556,30.64569444,"Camacho_2024"
NA,-86.59352778,30.40013889,"Camacho_2024"
479001,-86.42691667,30.49958333,"Camacho_2024"
477077,-86.45547222,30.51022222,"Camacho_2024"
896197,-86.5586,30.92533,"Camacho_2024"
792156,-86.75283,30.93727,"Camacho_2024"
897807,-86.509708,30.753418,"Camacho_2024"
791644,-86.891107,30.783081,"Camacho_2024"
933090023,-80.853484,27.14758,"Camacho_2024"
933090015,-80.851436,27.11906,"Camacho_2024"
933090015,-80.85783,27.09114,"Camacho_2024"
16742581,-80.859738,27.00491,"Camacho_2024"
16715740,-80.822443,27.17808,"Camacho_2024"
16741003,-80.790448,27.20611,"Camacho_2024"
16741011,-80.791034,27.15008,"Camacho_2024"
933090022,-80.785187,27.05801,"Camacho_2024"
16741007,-80.759639,27.17709,"Camacho_2024"
933070277,-80.756991,27.11903,"Camacho_2024"
933070277,-80.728146,27.14836,"Camacho_2024"
933090013,-80.699984,27.12748,"Camacho_2024"
21476308,-81.6266,28.3542,"Camacho_2024"
21477628,-81.63924,28.431952,"Camacho_2024"
21477628,-81.607658,28.454448,"Camacho_2024"
933080158,-81.61405,28.53034,"Camacho_2024"
16636578,-81.628833,28.677343,"Camacho_2024"
16636578,-81.599908,28.674858,"Camacho_2024"
933080236,-81.59856667,28.61688333,"Camacho_2024"
933080237,-81.55473333,28.617,"Camacho_2024"
933080237,-81.57413333,28.60468333,"Camacho_2024"
933080161,-81.61921667,28.59296667,"Camacho_2024"
16636578,-81.65633333,28.61508333,"Camacho_2024"
933080161,-81.65096667,28.58003333,"Camacho_2024"
933080236,-81.579299,28.648985,"Camacho_2024"
933080236,-81.597496,28.645407,"Camacho_2024"
933080236,-81.560268,28.636224,"Camacho_2024"
16636578,-81.631602,28.638204,"Camacho_2024"
933080161,-81.64895,28.56237,"Camacho_2024"
933080161,-81.625403,28.563392,"Camacho_2024"
933080237,-81.589977,28.578268,"Camacho_2024"
21478140,-81.5538,28.4418,"Camacho_2024"
21476200,-81.4884,28.407,"Camacho_2024"
21478140,-81.5123,28.4547,"Camacho_2024"
21476200,-81.483005,28.449474,"Camacho_2024"
21476236,-81.342868,28.438419,"Camacho_2024"
27805042,-81.356986,28.462687,"Camacho_2024"
21476122,-81.31534,28.45484,"Camacho_2024"
21476296,-81.273455,28.415635,"Camacho_2024"
933090058,-81.218443,28.352197,"Camacho_2024"
10996659,-81.253335,28.571895,"Camacho_2024"
10997833,-81.366435,28.621199,"Camacho_2024"
10991241,-80.93416667,28.54388889,"Camacho_2024"
10996629,-81.225,28.5975,"Camacho_2024"
21476298,-81.22472222,28.38888889,"Camacho_2024"
21477664,-81.25583333,28.37138889,"Camacho_2024"
11009181,-81.26666667,28.46388889,"Camacho_2024"
11009181,-81.26166667,28.46111111,"Camacho_2024"
933080237,-81.551,28.6329,"Camacho_2024"
10997261,-81.509692,28.684102,"Camacho_2024"
10997785,-81.36810278,28.57145,"Camacho_2024"
933080159,-81.63328611,28.54344167,"Camacho_2024"
933080038,-81.3271,28.5763,"Camacho_2024"
10997841,-81.3349,28.6108,"Camacho_2024"
10996629,-81.2033,28.6065,"Camacho_2024"
10997287,-81.282,28.6082,"Camacho_2024"
10997287,-81.2781,28.61,"Camacho_2024"
933080212,-81.434308,28.600525,"Camacho_2024"
933080217,-81.437368,28.559705,"Camacho_2024"
21472882,-81.423391,28.534662,"Camacho_2024"
21478118,-81.407004,28.528947,"Camacho_2024"
16636536,-81.655107,28.76842,"Camacho_2024"
933090042,-81.20232,28.3803,"Camacho_2024"
21476236,-81.33984,28.44283,"Camacho_2024"
933080154,-81.541406,28.570886,"Camacho_2024"
933080165,-81.510735,28.598372,"Camacho_2024"
933080212,-81.40673,28.58127,"Camacho_2024"
11009169,-81.09561,28.48605,"Camacho_2024"
933080212,-81.41397,28.59694,"Camacho_2024"
11019283,-81.038915,27.982001,"Camacho_2024"
21477692,-81.5221,28.3335,"Camacho_2024"
21478176,-81.5801,28.3322,"Camacho_2024"
21477708,-81.4856,28.2671,"Camacho_2024"
933090063,-81.5365,28.2638,"Camacho_2024"
21476406,-81.31805556,28.3475,"Camacho_2024"
21476408,-81.26583333,28.34555556,"Camacho_2024"
21478008,-81.32166667,28.30444444,"Camacho_2024"
21477724,-81.32944444,28.25361111,"Camacho_2024"
21478012,-81.39722222,28.29333333,"Camacho_2024"
21478014,-81.405,28.28944444,"Camacho_2024"
21478014,-81.41805556,28.28277778,"Camacho_2024"
21478014,-81.42805556,28.28611111,"Camacho_2024"
21478014,-81.405177,28.289483,"Camacho_2024"
21478006,-81.280541,28.260565,"Camacho_2024"
21477724,-81.328599,28.252977,"Camacho_2024"
21478038,-81.416283,28.224262,"Camacho_2024"
21478060,-81.36178,28.139843,"Camacho_2024"
21478036,-81.39311111,28.20486111,"Camacho_2024"
21484468,-81.16502778,27.91027778,"Camacho_2024"
21478050,-81.37655,28.19922778,"Camacho_2024"
27805140,-81.22675278,28.15367222,"Camacho_2024"
21484506,-81.05193611,27.87236111,"Camacho_2024"
21478102,-81.449626,28.032498,"Camacho_2024"
11009209,-81.121767,28.209395,"Camacho_2024"
21478070,-81.30438,28.08418,"Camacho_2024"
56890,-80.178463,26.926222,"Camacho_2024"
56850,-80.132499,26.938495,"Camacho_2024"
68240,-80.245362,26.872308,"Camacho_2024"
68240,-80.166714,26.840463,"Camacho_2024"
68152,-80.1044,26.966654,"Camacho_2024"
56850,-80.136439,26.948323,"Camacho_2024"
56850,-80.136459,26.949502,"Camacho_2024"
67182,-80.07770989,26.72429535,"Camacho_2024"
68152,-80.10400629,26.95783202,"Camacho_2024"
68168,-80.121577,26.9431001,"Camacho_2024"
68172,-80.07714878,26.91697872,"Camacho_2024"
59942,-80.06814385,26.70333954,"Camacho_2024"
67182,-80.08893233,26.74956722,"Camacho_2024"
68150,-80.07768158,26.95734435,"Camacho_2024"
68186,-80.05754399,26.84391901,"Camacho_2024"
57668,-80.08093965,26.81787969,"Camacho_2024"
68178,-80.06704591,26.84442554,"Camacho_2024"
68300,-80.06861975,26.88179644,"Camacho_2024"
68306,-80.07894965,26.91337585,"Camacho_2024"
16742583,-80.44548,26.598185,"Camacho_2024"
89748,-80.538554,26.33736,"Camacho_2024"
79540,-80.1057,26.3575,"Camacho_2024"
79540,-80.0963,26.3411,"Camacho_2024"
79610,-80.0723,26.4024,"Camacho_2024"
79616,-80.0684,26.4304,"Camacho_2024"
79614,-80.0886,26.4145,"Camacho_2024"
79616,-80.0664,26.4388,"Camacho_2024"
79620,-80.0633,26.4569,"Camacho_2024"
79614,-80.1149,26.4846,"Camacho_2024"
79614,-80.1145,26.4764,"Camacho_2024"
79614,-80.084,26.4795,"Camacho_2024"
79614,-80.0948,26.4693,"Camacho_2024"
68218,-80.18861111,26.53888889,"Camacho_2024"
79540,-80.16138889,26.46416667,"Camacho_2024"
79540,-80.19972222,26.4425,"Camacho_2024"
79614,-80.09694444,26.44638889,"Camacho_2024"
79540,-80.10666667,26.38777778,"Camacho_2024"
79540,-80.18611111,26.32805556,"Camacho_2024"
79540,-80.20722222,26.36638889,"Camacho_2024"
79540,-80.236657,26.375063,"Camacho_2024"
89748,-80.222159,26.498831,"Camacho_2024"
79540,-80.103409,26.366148,"Camacho_2024"
79540,-80.094611,26.369407,"Camacho_2024"
79540,-80.114528,26.388284,"Camacho_2024"
79540,-80.105678,26.412755,"Camacho_2024"
79614,-80.099133,26.415835,"Camacho_2024"
79540,-80.1474,26.3874,"Camacho_2024"
79540,-80.0982,26.3967,"Camacho_2024"
79540,-80.11,26.3874,"Camacho_2024"
79540,-80.1712,26.3664,"Camacho_2024"
68202,-80.0728766,26.6854213,"Camacho_2024"
68206,-80.0486116,26.6770072,"Camacho_2024"
60720,-80.0729181,26.6663349,"Camacho_2024"
68218,-80.0793798,26.6021388,"Camacho_2024"
68218,-80.0849659,26.5852303,"Camacho_2024"
68218,-80.0766869,26.5889859,"Camacho_2024"
68290,-80.0468471,26.5837644,"Camacho_2024"
67182,-80.0668979,26.716638,"Camacho_2024"
79624,-80.062816,26.473844,"Camacho_2024"
79610,-80.070004,26.40427,"Camacho_2024"
79540,-80.084598,26.324824,"Camacho_2024"
79540,-80.096989,26.330255,"Camacho_2024"
16742581,-80.859993,26.94683,"Camacho_2024"
16742581,-80.856913,26.88512,"Camacho_2024"
16744247,-80.859306,26.83268,"Camacho_2024"
16744247,-80.862473,26.80883,"Camacho_2024"
16742611,-80.863548,26.77783,"Camacho_2024"
16742611,-80.85446,26.74604,"Camacho_2024"
16742581,-80.830277,26.92444,"Camacho_2024"
16742611,-80.83167,26.71868,"Camacho_2024"
16742581,-80.79343,26.94557,"Camacho_2024"
16742581,-80.794358,26.92137,"Camacho_2024"
16742583,-80.796683,26.88989,"Camacho_2024"
16742591,-80.79981,26.86025,"Camacho_2024"
16742591,-80.792274,26.83135,"Camacho_2024"
16742611,-80.811017,26.78454,"Camacho_2024"
16742611,-80.795723,26.72557,"Camacho_2024"
16742591,-80.764288,26.8048,"Camacho_2024"
16742591,-80.775082,26.7822,"Camacho_2024"
16744243,-80.7769,26.75677,"Camacho_2024"
16744243,-80.776511,26.7243,"Camacho_2024"
16742579,-80.729084,26.94274,"Camacho_2024"
16742583,-80.729965,26.91966,"Camacho_2024"
16742583,-80.729459,26.89112,"Camacho_2024"
16742587,-80.73132,26.86106,"Camacho_2024"
16744243,-80.699173,26.83184,"Camacho_2024"
16744243,-80.697844,26.80211,"Camacho_2024"
16744245,-80.71213,26.77695,"Camacho_2024"
16742589,-80.712999,26.75254,"Camacho_2024"
16742583,-80.666039,26.9218,"Camacho_2024"
16742583,-80.660754,26.88441,"Camacho_2024"
16742587,-80.663588,26.85719,"Camacho_2024"
16742583,-80.63169,26.91735,"Camacho_2024"
16742583,-80.631626,26.89122,"Camacho_2024"
79540,-80.115275,26.387775,"Camacho_2024"
79448,-80.07579722,26.36335,"Camacho_2024"
89748,-80.62791667,26.33863889,"Camacho_2024"
16742621,-80.71475,26.70516667,"Camacho_2024"
89748,-80.814,26.69730556,"Camacho_2024"
16744243,-80.73197222,26.68219444,"Camacho_2024"
89748,-80.85341667,26.58761111,"Camacho_2024"
89748,-80.29982,26.35616,"Camacho_2024"
67100,-80.14013,26.78622,"Camacho_2024"
16932188,-82.71888889,28.19444444,"Camacho_2024"
16933180,-82.7545,28.1878,"Camacho_2024"
16933104,-82.7646,28.1951,"Camacho_2024"
16932188,-82.7189,28.1942,"Camacho_2024"
166743839,-82.4033,28.188,"Camacho_2024"
16933020,-82.3058,28.4169,"Camacho_2024"
166743839,-82.446857,28.205577,"Camacho_2024"
166743839,-82.448983,28.20811,"Camacho_2024"
166743839,-82.458583,28.202768,"Camacho_2024"
16933434,-82.75472222,28.21833333,"Camacho_2024"
166743839,-82.458147,28.227282,"Camacho_2024"
166743839,-82.457338,28.223334,"Camacho_2024"
166743839,-82.458049,28.229604,"Camacho_2024"
16931830,-82.691105,28.30195,"Camacho_2024"
16933352,-82.671609,28.406548,"Camacho_2024"
16933602,-82.695908,28.373057,"Camacho_2024"
16931786,-82.706269,28.342617,"Camacho_2024"
16933046,-82.707111,28.312351,"Camacho_2024"
16931968,-82.742911,28.23531,"Camacho_2024"
16933068,-82.722412,28.250623,"Camacho_2024"
16933084,-82.668149,28.22947,"Camacho_2024"
16933084,-82.699756,28.23642,"Camacho_2024"
16933094,-82.689453,28.224182,"Camacho_2024"
10997387,-81.34685,28.97786,"Camacho_2024"
16931786,-82.60722,28.28638,"Camacho_2024"
16931478,-82.4409,28.3212,"Camacho_2024"
16955672,-82.0557,28.3021,"Camacho_2024"
16955670,-82.0559,28.3125,"Camacho_2024"
NA,-82.76,27.755,"Camacho_2024"
NA,-82.76388889,27.80472222,"Camacho_2024"
NA,-82.68444444,27.70944444,"Camacho_2024"
NA,-82.72277778,27.6825,"Camacho_2024"
16919254,-82.6244814,27.7830622,"Camacho_2024"
16919240,-82.6334554,27.8001284,"Camacho_2024"
16919240,-82.6422621,27.789524,"Camacho_2024"
16934994,-82.7681077,27.8118076,"Camacho_2024"
16932602,-82.7765,28.0886,"Camacho_2024"
16933126,-82.7513,28.0741,"Camacho_2024"
16916816,-82.7101,28.0598,"Camacho_2024"
16916816,-82.7069,28.0492,"Camacho_2024"
16916842,-82.6811,28.0352,"Camacho_2024"
16933128,-82.7513,28.0441,"Camacho_2024"
16932636,-82.757,28.0461,"Camacho_2024"
16932652,-82.7836,28.0363,"Camacho_2024"
166743867,-82.7363,28.1265,"Camacho_2024"
16932306,-82.7322,28.1654,"Camacho_2024"
16934422,-82.762503,27.95218,"Camacho_2024"
16919084,-82.66751,27.89528,"Camacho_2024"
16934486,-82.77186,27.90381,"Camacho_2024"
166758497,-82.7998,27.90949,"Camacho_2024"
16934930,-82.78224,27.86761,"Camacho_2024"
16934512,-82.80918,27.87307,"Camacho_2024"
16934970,-82.84308,27.882495,"Camacho_2024"
166743867,-82.737417,28.133083,"Camacho_2024"
166743867,-82.727988,28.146315,"Camacho_2024"
16937900,-82.762225,28.140657,"Camacho_2024"
16932376,-82.771863,28.147848,"Camacho_2024"
166743867,-82.731508,28.103213,"Camacho_2024"
16933272,-82.762588,28.153741,"Camacho_2024"
16932652,-82.7825,28.03472222,"Camacho_2024"
16917974,-82.72194444,28.005,"Camacho_2024"
16918578,-82.72138889,27.97333333,"Camacho_2024"
16918784,-82.7025,27.88805556,"Camacho_2024"
16918776,-82.73,27.93666667,"Camacho_2024"
16934422,-82.76166667,27.9725,"Camacho_2024"
16934422,-82.7675,27.97861111,"Camacho_2024"
16934890,-82.78888889,27.98333333,"Camacho_2024"
16934486,-82.78305556,27.90083333,"Camacho_2024"
16934486,-82.77138889,27.9025,"Camacho_2024"
16935034,-82.76777778,27.87138889,"Camacho_2024"
16933306,-82.767689,28.136034,"Camacho_2024"
16932314,-82.704472,28.162431,"Camacho_2024"
16933268,-82.75958,28.155957,"Camacho_2024"
16917974,-82.686199,27.992958,"Camacho_2024"
16918994,-82.697222,27.972739,"Camacho_2024"
16918012,-82.741243,27.979282,"Camacho_2024"
16918012,-82.748266,27.982817,"Camacho_2024"
16918604,-82.66666667,27.83944444,"Camacho_2024"
16934514,-82.73694444,27.86194444,"Camacho_2024"
16934540,-82.74222222,27.82111111,"Camacho_2024"
16934972,-82.77638889,27.84111111,"Camacho_2024"
16919282,-82.6354,27.7623,"Camacho_2024"
16919292,-82.6309,27.7558,"Camacho_2024"
16919268,-82.6287,27.7672,"Camacho_2024"
16918238,-82.64590278,27.76315,"Camacho_2024"
16919336,-82.65247222,27.70075,"Camacho_2024"
16919322,-82.6353,27.7186,"Camacho_2024"
16919084,-82.6794,27.8956,"Camacho_2024"
16919120,-82.6134,27.8701,"Camacho_2024"
16918834,-82.6707,27.841,"Camacho_2024"
NA,-82.7657,27.756,"Camacho_2024"
NA,-82.7634,27.7578,"Camacho_2024"
16933306,-82.769186,28.130179,"Camacho_2024"
16937900,-82.746654,28.121963,"Camacho_2024"
16937900,-82.751713,28.13064,"Camacho_2024"
16919120,-82.599728,27.874282,"Camacho_2024"
16919454,-82.633528,27.848533,"Camacho_2024"
16919184,-82.611031,27.844036,"Camacho_2024"
16919184,-82.603034,27.849392,"Camacho_2024"
16919144,-82.636084,27.853466,"Camacho_2024"
16918178,-82.605957,27.821097,"Camacho_2024"
16919032,-82.6985067,27.9609344,"Camacho_2024"
166743869,-82.7045527,28.0888489,"Camacho_2024"
16916842,-82.6924889,28.038099,"Camacho_2024"
16935040,-82.7957254,27.9910128,"Camacho_2024"
NA,-82.8510721,27.8873944,"Camacho_2024"
NA,-82.8396231,27.8455022,"Camacho_2024"
16918880,-82.647816,27.735247,"Camacho_2024"
NA,-82.635237,27.742192,"Camacho_2024"
16918862,-82.662455,27.783791,"Camacho_2024"
16794835,-81.937083,28.054274,"Camacho_2024"
16794835,-81.945698,28.077946,"Camacho_2024"
16794835,-81.914666,28.060044,"Camacho_2024"
16794835,-81.884303,28.062675,"Camacho_2024"
16794835,-81.950769,28.10455,"Camacho_2024"
16801419,-81.746561,28.059946,"Camacho_2024"
16794855,-81.744755,28.066745,"Camacho_2024"
16794431,-81.787784,28.083708,"Camacho_2024"
16794845,-81.851077,28.001982,"Camacho_2024"
16794431,-81.805865,28.070275,"Camacho_2024"
16801419,-81.758054,28.066514,"Camacho_2024"
16801419,-81.767356,28.058788,"Camacho_2024"
16894484,-81.950899,27.966745,"Camacho_2024"
16896032,-82.004132,27.981996,"Camacho_2024"
16902149,-81.980684,28.047019,"Camacho_2024"
16906585,-81.966443,28.029772,"Camacho_2024"
16803125,-81.94574,28.017575,"Camacho_2024"
16794835,-81.924315,28.032573,"Camacho_2024"
21476576,-81.6592,28.341,"Camacho_2024"
16794835,-81.912789,28.104615,"Camacho_2024"
16794431,-81.808311,28.073741,"Camacho_2024"
16801419,-81.749646,28.048328,"Camacho_2024"
16794835,-81.884862,28.055053,"Camacho_2024"
21484578,-81.20935833,27.81761389,"Camacho_2024"
21484012,-81.57394167,27.90565556,"Camacho_2024"
16803103,-81.7237,27.90074,"Camacho_2024"
21484484,-81.41849,27.94124,"Camacho_2024"
16794855,-81.735838,28.093421,"Camacho_2024"
16794855,-81.627616,28.100598,"Camacho_2024"
16794855,-81.684423,28.067794,"Camacho_2024"
21478156,-81.533152,28.056362,"Camacho_2024"
16644104,-81.79552,28.12806,"Camacho_2024"
16801419,-81.747931,28.013974,"Camacho_2024"
16801419,-81.747587,28.000392,"Camacho_2024"
21483940,-81.541823,27.976875,"Camacho_2024"
933100040,-81.760341,27.981896,"Camacho_2024"
16801419,-81.697382,27.99742,"Camacho_2024"
16801419,-81.70503,28.000666,"Camacho_2024"
16794377,-81.670943,27.997837,"Camacho_2024"
16802843,-81.851118,27.938326,"Camacho_2024"
16802915,-81.817208,27.901416,"Camacho_2024"
16802921,-81.838813,27.869701,"Camacho_2024"
-415155,-81.8134,27.82602,"Camacho_2024"
16801591,-81.793475,27.812679,"Camacho_2024"
16801647,-81.801965,27.759827,"Camacho_2024"
16802959,-81.780083,27.747116,"Camacho_2024"
16802963,-81.678664,27.786384,"Camacho_2024"
21484698,-81.562138,27.809773,"Camacho_2024"
21484698,-81.573062,27.762973,"Camacho_2024"
21484698,-81.535553,27.744559,"Camacho_2024"
21484698,-81.510352,27.755664,"Camacho_2024"
21484618,-81.385059,27.813514,"Camacho_2024"
21484706,-81.417541,27.720044,"Camacho_2024"
16794855,-81.716303,28.091916,"Camacho_2024"
